Id,SalePrice
1716,184144.73
1717,150793.78
1718,138919.67
1719,221144.8
1720,231857.55
1721,166099.73
1722,139558.58
1723,157005.27
1724,228351.36
1725,238450.83
1726,197168.8
1727,150432.06
1728,193208.58
1729,160713.77
1730,159430.47
1731,127272.13
1732,130305.9
1733,108334.195
1734,127907.77
1735,135763.0
1736,118046.13
1737,270767.4
1738,250568.45
1739,266828.28
1740,232914.47
1741,181300.75
1742,166647.2
1743,167008.17
1744,330924.4
1745,215561.8
1746,184466.39
1747,220565.0
1748,231049.94
1749,155220.8
1750,130482.94
1751,238037.47
1752,120162.2
1753,142360.16
1754,191159.92
1755,168784.27
1756,120104.13
1757,122713.84
1758,154433.23
1759,158000.73
1760,178343.84
1761,163398.58
1762,189436.61
1763,170687.0
1764,114902.03
1765,181670.95
1766,173702.73
1767,238345.25
1768,145095.39
1769,168243.58
1770,159011.47
1771,116857.26
1772,131387.22
1773,124112.96
1774,150302.06
1775,134081.89
1776,127797.1
1777,121241.38
1778,131816.95
1779,115154.02
1780,174642.61
1781,129486.75
1782,84943.74
1783,146297.31
1784,112287.51
1785,117677.02
1786,148905.31
1787,186421.03
1788,61239.133
1789,100175.305
1790,94013.34
1791,153551.14
1792,162393.3
1793,136103.0
1794,139227.44
1795,140000.12
1796,134649.78
1797,107494.39
1798,122653.34
1799,114377.0
1800,122314.05
1801,140238.9
1802,149411.45
1803,142971.89
1804,141759.62
1805,139398.81
1806,126021.72
1807,126170.04
1808,121069.41
1809,134750.34
1810,143578.36
1811,114421.27
1812,105278.664
1813,138112.14
1814,93600.86
1815,53665.492
1816,103354.2
1817,113337.5
1818,141233.14
1819,117733.89
1820,62125.33
1821,129049.85
1822,148354.55
1823,30239.492
1824,126223.58
1825,152963.9
1826,107805.234
1827,86534.78
1828,127572.38
1829,114902.02
1830,139143.92
1831,143374.28
1832,89896.45
1833,152211.5
1834,129141.45
1835,148369.36
1836,123987.3
1837,86882.46
1838,150928.06
1839,111780.664
1840,179000.69
1841,150380.39
1842,103278.086
1843,133134.16
1844,138512.88
1845,158632.06
1846,161931.16
1847,154665.4
1848,51704.016
1849,114179.53
1850,116733.0
1851,167285.19
1852,125992.59
1853,131472.58
1854,168350.73
1855,145592.53
1856,235987.3
1857,152480.4
1858,139244.27
1859,121694.45
1860,144592.77
1861,121156.67
1862,253208.83
1863,254866.62
1864,254883.2
1865,317780.2
1866,313577.25
1867,217686.42
1868,308530.9
1869,198797.7
1870,209184.81
1871,229487.4
1872,176413.39
1873,250594.6
1874,153597.42
1875,202225.97
1876,202628.98
1877,213280.11
1878,199517.12
1879,130413.68
1880,135652.58
1881,245573.48
1882,251569.31
1883,186046.89
1884,210699.42
1885,247871.11
1886,291743.25
1887,213188.77
1888,269773.6
1889,187519.0
1890,127362.664
1891,151137.03
1892,106495.68
1893,132163.19
1894,136827.67
1895,136767.05
1896,138084.06
1897,118253.32
1898,127805.19
1899,147986.78
1900,165738.42
1901,168008.98
1902,141144.39
1903,217941.64
1904,128040.984
1905,175177.47
1906,162335.34
1907,227109.0
1908,118615.46
1909,132414.12
1910,127041.33
1911,195389.33
1912,283892.03
1913,165088.0
1914,77889.6
1915,260702.48
1916,60526.03
1917,268131.6
1918,145554.31
1919,187220.33
1920,158537.34
1921,363809.28
1922,338599.8
1923,234779.69
1924,220021.61
1925,208821.55
1926,360454.88
1927,137734.83
1928,166901.23
1929,129626.92
1930,145518.05
1931,152126.88
1932,156414.27
1933,184205.14
1934,191490.7
1935,179928.81
1936,193747.6
1937,187598.2
1938,164919.45
1939,217609.39
1940,177901.05
1941,181465.33
1942,198198.47
1943,197763.94
1944,309257.72
1945,363970.9
1946,119228.875
1947,189478.1
1948,172485.39
1949,272436.25
1950,191141.66
1951,284811.88
1952,238680.02
1953,177591.62
1954,169832.98
1955,139774.05
1956,304918.72
1957,156688.02
1958,330626.75
1959,139974.16
1960,115951.53
1961,115865.06
1962,105845.2
1963,116340.8
1964,117985.516
1965,141024.62
1966,138111.58
1967,313142.28
1968,426394.06
1969,361112.94
1970,359095.3
1971,431295.72
1972,373177.5
1973,253803.8
1974,309075.38
1975,449497.4
1976,290014.34
1977,397833.5
1978,301811.12
1979,336787.3
1980,198673.89
1981,380967.28
1982,231304.77
1983,203063.0
1984,159400.62
1985,235728.64
1986,223517.3
1987,161113.44
1988,179293.78
1989,194804.08
1990,223498.83
1991,224718.42
1992,217357.77
1993,179968.23
1994,231899.61
1995,186478.98
1996,255376.25
1997,306755.62
1998,331199.28
1999,268991.28
2000,293933.78
2001,272348.16
2002,208882.44
2003,273330.78
2004,293957.2
2005,239653.17
2006,218883.47
2007,269502.16
2008,209659.64
2009,215266.89
2010,204274.02
2011,150113.67
2012,167634.7
2013,173867.23
2014,190814.45
2015,194242.45
2016,200515.86
2017,201717.27
2018,131220.28
2019,136945.12
2020,119685.87
2021,113394.76
2022,174801.84
2023,144537.58
2024,234438.9
2025,345845.2
2026,173069.84
2027,150685.9
2028,145955.47
2029,168223.42
2030,260907.81
2031,228476.7
2032,233371.2
2033,247991.55
2034,162756.55
2035,223385.3
2036,217301.6
2037,229645.47
2038,331111.9
2039,223933.8
2040,282195.75
2041,317056.56
2042,215200.92
2043,173060.08
2044,165455.66
2045,211470.52
2046,137243.33
2047,149710.72
2048,140055.1
2049,141620.55
2050,167784.05
2051,105925.42
2052,136772.31
2053,147230.95
2054,106911.02
2055,153932.58
2056,153916.25
2057,118609.11
2058,238756.34
2059,133754.88
2060,184572.44
2061,178358.27
2062,133951.8
2063,112985.67
2064,145370.4
2065,122499.27
2066,166890.34
2067,130303.625
2068,148393.22
2069,73282.336
2070,108762.49
2071,103460.29
2072,137070.38
2073,140392.88
2074,208576.78
2075,156481.52
2076,106273.46
2077,149303.17
2078,123425.56
2079,136048.0
2080,121953.1
2081,123422.63
2082,138026.22
2083,147397.27
2084,109288.69
2085,130171.72
2086,133557.48
2087,115468.055
2088,111583.52
2089,86818.96
2090,132186.66
2091,132980.0
2092,132298.95
2093,107934.39
2094,114733.43
2095,143003.75
2096,76338.61
2097,91112.24
2098,141443.44
2099,56448.984
2100,78034.34
2101,116186.5
2102,128021.305
2103,109007.21
2104,148425.44
2105,116088.04
2106,44792.805
2107,227706.12
2108,118090.74
2109,114038.836
2110,131327.95
2111,136776.86
2112,149721.81
2113,124005.55
2114,127798.016
2115,164989.1
2116,127654.18
2117,139246.7
2118,131470.8
2119,126171.46
2120,134172.83
2121,131620.73
2122,111538.62
2123,75787.93
2124,147421.8
2125,131718.02
2126,154743.48
2127,155111.81
2128,133370.83
2129,108678.766
2130,140303.98
2131,151953.19
2132,119108.18
2133,128237.766
2134,129553.4
2135,112785.875
2136,108976.91
2137,106802.02
2138,134660.6
2139,153157.11
2140,143648.22
2141,152533.8
2142,126732.29
2143,145404.02
2144,127050.336
2145,140076.25
2146,158762.3
2147,154343.22
2148,127686.78
2149,154239.4
2150,214500.38
2151,115903.83
2152,189050.9
2153,166666.78
2154,108790.65
2155,154380.98
2156,258966.78
2157,239523.1
2158,229716.34
2159,216772.1
2160,179756.8
2161,238432.52
2162,348624.1
2163,346544.72
2164,246957.08
2165,196745.8
2166,155233.97
2167,208334.02
2168,204133.39
2169,195415.36
2170,230122.6
2171,158737.78
2172,134027.64
2173,173493.12
2174,236661.2
2175,294543.28
2176,308025.2
2177,253372.22
2178,216581.47
2179,142055.7
2180,219305.92
2181,184990.64
2182,219197.2
2183,182147.08
2184,131134.22
2185,142931.95
2186,159517.61
2187,155584.05
2188,158849.75
2189,220765.22
2190,86369.9
2191,89485.28
2192,96185.766
2193,106148.9
2194,119339.336
2195,114085.25
2196,119433.16
2197,132664.86
2198,162614.12
2199,185880.48
2200,128847.42
2201,129649.8
2202,199869.88
2203,129354.12
2204,204573.47
2205,114473.33
2206,131333.14
2207,234751.3
2208,254578.06
2209,235668.56
2210,121788.58
2211,120180.664
2212,121341.516
2213,119634.19
2214,143577.88
2215,116032.484
2216,149820.58
2217,78464.06
2218,98807.23
2219,83420.08
2220,84781.91
2221,259648.83
2222,248817.03
2223,320654.06
2224,222453.1
2225,130218.4
2226,186735.22
2227,193503.34
2228,282822.06
2229,252089.36
2230,158656.22
2231,208495.16
2232,179059.95
2233,165398.75
2234,237299.53
2235,231582.72
2236,261029.84
2237,344212.53
2238,198995.88
2239,112826.625
2240,157033.64
2241,161043.33
2242,116273.69
2243,139329.61
2244,104399.86
2245,94787.664
2246,148611.14
2247,131560.86
2248,129301.24
2249,125044.734
2250,137361.08
2251,109005.836
2252,162495.02
2253,161264.55
2254,170184.47
2255,202393.98
2256,179481.66
2257,213992.45
2258,164771.38
2259,182555.28
2260,148336.7
2261,171227.17
2262,171881.88
2263,362434.8
2264,379564.72
2265,163416.58
2266,301024.2
2267,381683.9
2268,320192.16
2269,170796.5
2270,189260.36
2271,238078.9
2272,205435.78
2273,148001.64
2274,189740.1
2275,169552.25
2276,185365.92
2277,194231.89
2278,145889.81
2279,121838.89
2280,121694.09
2281,177354.64
2282,195997.5
2283,112653.97
2284,117358.83
2285,132762.89
2286,124090.086
2287,353512.34
2288,273308.2
2289,360638.88
2290,415435.16
2291,331245.34
2292,401881.53
2293,408455.84
2294,369481.0
2295,456713.22
2296,282338.88
2297,295152.44
2298,363671.62
2299,351612.9
2300,338816.44
2301,307474.12
2302,251003.64
2303,223092.94
2304,248588.27
2305,189997.33
2306,188287.11
2307,180434.5
2308,218025.73
2309,291173.6
2310,206780.02
2311,196427.31
2312,193710.77
2313,175253.77
2314,188102.97
2315,172813.72
2316,192563.77
2317,198117.11
2318,176104.77
2319,173906.94
2320,178410.95
2321,244866.61
2322,162710.92
2323,180039.47
2324,187712.42
2325,212931.03
2326,183212.97
2327,218586.25
2328,223594.03
2329,198201.02
2330,187642.14
2331,353597.5
2332,348622.97
2333,311273.1
2334,252937.75
2335,260658.6
2336,314254.5
2337,211391.95
2338,280336.25
2339,216510.38
2340,435663.28
2341,230522.08
2342,234753.44
2343,235164.83
2344,208422.62
2345,233075.3
2346,223986.05
2347,215235.44
2348,251150.1
2349,199517.33
2350,312407.44
2351,269954.38
2352,273386.6
2353,261326.81
2354,148652.95
2355,151278.42
2356,145705.03
2357,205220.66
2358,203815.45
2359,138762.4
2360,117314.95
2361,149637.2
2362,268723.03
2363,148393.06
2364,161345.16
2365,219318.36
2366,185373.9
2367,214428.83
2368,219185.67
2369,206344.42
2370,170767.98
2371,162343.16
2372,203166.39
2373,315672.8
2374,322298.9
2375,259269.84
2376,285810.72
2377,356363.53
2378,153179.69
2379,225775.39
2380,155164.81
2381,160602.44
2382,199857.27
2383,219948.19
2384,262946.9
2385,176775.92
2386,146691.34
2387,133896.66
2388,105768.11
2389,127969.46
2390,143849.25
2391,151868.92
2392,114642.125
2393,171168.23
2394,148274.14
2395,205268.58
2396,147471.48
2397,224180.67
2398,134685.1
2399,70526.63
2400,52877.797
2401,101415.84
2402,145270.64
2403,137527.5
2404,158362.36
2405,158777.78
2406,128382.055
2407,133789.03
2408,144052.98
2409,121954.04
2410,179386.55
2411,117442.23
2412,158698.97
2413,133913.25
2414,145680.88
2415,140757.2
2416,119120.85
2417,130241.414
2418,128112.21
2419,124817.27
2420,133024.89
2421,161878.61
2422,115343.57
2423,128939.4
2424,167261.66
2425,192943.89
2426,132948.12
2427,123902.83
2428,159293.95
2429,128109.62
2430,138940.61
2431,118941.0
2432,140080.47
2433,140415.61
2434,131278.77
2435,147688.81
2436,114999.86
2437,117301.05
2438,113580.66
2439,96718.01
2440,122325.54
2441,100966.67
2442,103374.97
2443,137993.81
2444,137106.45
2445,81452.234
2446,150170.44
2447,208944.48
2448,135471.05
2449,120007.445
2450,150308.8
2451,140061.45
2452,227025.03
2453,91973.445
2454,131392.11
2455,127158.516
2456,116012.41
2457,131815.89
2458,134867.11
2459,118198.92
2460,140740.33
2461,137776.92
2462,141480.56
2463,124939.805
2464,195102.98
2465,141464.64
2466,116318.91
2467,135639.47
2468,89687.56
2469,81473.555
2470,207213.56
2471,222300.77
2472,168793.52
2473,122071.35
2474,96711.46
2475,237598.2
2476,118389.1
2477,137278.16
2478,150801.95
2479,111098.3
2480,156118.83
2481,128120.04
2482,132255.08
2483,110379.68
2484,128744.766
2485,123441.11
2486,149807.94
2487,182413.08
2488,157789.88
2489,152925.73
2490,154528.05
2491,88622.53
2492,188236.28
2493,162468.97
2494,148342.89
2495,95924.55
2496,240567.6
2497,156363.55
2498,102892.26
2499,86416.62
2500,116421.445
2501,148689.81
2502,150877.72
2503,105310.67
2504,179461.95
2505,245044.42
2506,282596.2
2507,315214.28
2508,279330.38
2509,203918.1
2510,210582.14
2511,180066.94
2512,209318.86
2513,235961.3
2514,232902.53
2515,156519.64
2516,185065.8
2517,149606.28
2518,156835.5
2519,228170.22
2520,223700.58
2521,187318.64
2522,231943.1
2523,130290.09
2524,145389.31
2525,158765.48
2526,133735.52
2527,126606.43
2528,118001.64
2529,132392.52
2530,128390.08
2531,257304.97
2532,234122.28
2533,185208.84
2534,250864.0
2535,315069.44
2536,244670.45
2537,231195.92
2538,176999.17
2539,183894.11
2540,171577.67
2541,185576.53
2542,172347.33
2543,131313.92
2544,116476.945
2545,144758.2
2546,134591.64
2547,139396.0
2548,149664.28
2549,164614.98
2550,425746.16
2551,142238.28
2552,118852.31
2553,86604.414
2554,110018.78
2555,127712.97
2556,104061.99
2557,96817.32
2558,179715.77
2559,130978.35
2560,140624.83
2561,135697.12
2562,127211.375
2563,136721.7
2564,190525.7
2565,142618.61
2566,203691.27
2567,133630.52
2568,184545.42
2569,209761.2
2570,126254.42
2571,172170.06
2572,149819.95
2573,235614.33
2574,224884.45
2575,132338.64
2576,120798.02
2577,148734.39
2578,96119.73
2579,76953.96
2580,129446.75
2581,138974.19
2582,116540.164
2583,253941.97
2584,196278.16
2585,189399.39
2586,228713.23
2587,194599.5
2588,129813.305
2589,148754.05
2590,209446.9
2591,213045.12
2592,218303.86
2593,256970.83
2594,185447.53
2595,183535.67
2596,316387.22
2597,202463.8
2598,277883.2
2599,264441.4
2600,136058.44
2601,133718.25
2602,83378.914
2603,94532.44
2604,94553.54
2605,106780.09
2606,145695.98
2607,212683.66
2608,194569.34
2609,174372.05
2610,104222.47
2611,128939.336
2612,161823.7
2613,142814.92
2614,136786.55
2615,166876.38
2616,152095.58
2617,198771.48
2618,200459.39
2619,217155.08
2620,185889.05
2621,180146.95
2622,192089.84
2623,252491.19
2624,303648.0
2625,260761.55
2626,171345.23
2627,151584.94
2628,464428.1
2629,428682.94
2630,336626.0
2631,464810.03
2632,438075.0
2633,331121.47
2634,383287.88
2635,156334.36
2636,199556.16
2637,157092.83
2638,265123.9
2639,191920.28
2640,147769.3
2641,105412.52
2642,195081.38
2643,109620.34
2644,123169.79
2645,117311.79
2646,99874.375
2647,115250.83
2648,151422.94
2649,146521.55
2650,133734.25
2651,145428.89
2652,427118.75
2653,267901.28
2654,245878.6
2655,406785.5
2656,348377.88
2657,379396.25
2658,296559.72
2659,275206.53
2660,396075.16
2661,411723.53
2662,399804.47
2663,298838.53
2664,277128.7
2665,333482.5
2666,303606.12
2667,179605.69
2668,176961.06
2669,182275.8
2670,278622.84
2671,174829.42
2672,215535.88
2673,224873.94
2674,225956.2
2675,162073.7
2676,188763.03
2677,211965.48
2678,249644.8
2679,273483.62
2680,300807.16
2681,403331.0
2682,314345.1
2683,475307.4
2684,319942.0
2685,344284.75
2686,285718.8
2687,323177.25
2688,222157.98
2689,206917.62
2690,438915.66
2691,190732.11
2692,143334.83
2693,211927.61
2694,153884.5
2695,197228.12
2696,174707.25
2697,197388.78
2698,208744.9
2699,176381.66
2700,156486.44
2701,165839.36
2702,120843.836
2703,135707.97
2704,141829.23
2705,124091.98
2706,123576.484
2707,140118.44
2708,129174.08
2709,113812.46
2710,125123.79
2711,260749.03
2712,381618.78
2713,158186.69
2714,147741.19
2715,170052.98
2716,154710.9
2717,215746.97
2718,232252.75
2719,165749.86
2720,173620.16
2721,144149.62
2722,166790.06
2723,141471.84
2724,128198.95
2725,138709.78
2726,161373.6
2727,176318.94
2728,173486.88
2729,162904.16
2730,148484.7
2731,136661.38
2732,134729.95
2733,154798.58
2734,160978.0
2735,134799.73
2736,144075.16
2737,129021.32
2738,139184.23
2739,160995.89
2740,143748.58
2741,142208.17
2742,155565.38
2743,159805.6
2744,168760.08
2745,139506.45
2746,136208.7
2747,141863.34
2748,129046.914
2749,140023.1
2750,131763.9
2751,144802.72
2752,203510.89
2753,123843.7
2754,183662.23
2755,135759.36
2756,102325.55
2757,63170.477
2758,95895.32
2759,168348.98
2760,120459.23
2761,148751.98
2762,148252.53
2763,206342.95
2764,140863.16
2765,300066.75
2766,136474.77
2767,94224.58
2768,131350.83
2769,120763.25
2770,143864.47
2771,112983.44
2772,107228.58
2773,203783.06
2774,139937.22
2775,111253.05
2776,138965.72
2777,146169.06
2778,103894.336
2779,129249.76
2780,98453.5
2781,99706.164
2782,110455.43
2783,117038.234
2784,126455.39
2785,139520.1
2786,74510.02
2787,123632.16
2788,84853.92
2789,196527.98
2790,102167.49
2791,115609.47
2792,73078.305
2793,218874.81
2794,99653.41
2795,127534.19
2796,93594.89
2797,219539.06
2798,113899.18
2799,124681.984
2800,65924.984
2801,116698.02
2802,136202.62
2803,167088.81
2804,131085.81
2805,109166.734
2806,87783.13
2807,164413.31
2808,151535.27
2809,142085.47
2810,141720.8
2811,161343.03
2812,160601.7
2813,142051.95
2814,142876.77
2815,105372.41
2816,291723.28
2817,165041.81
2818,143534.48
2819,181579.78
2820,156302.75
2821,129619.65
2822,196927.52
2823,321109.34
2824,174265.77
2825,158697.22
2826,143653.8
2827,137453.77
2828,237624.88
2829,231764.9
2830,220582.9
2831,162194.95
2832,268260.6
2833,301242.12
2834,226877.62
2835,212760.31
2836,185131.38
2837,152526.38
2838,162144.47
2839,180709.95
2840,192370.55
2841,196629.8
2842,239026.7
2843,151444.56
2844,161816.77
2845,127946.12
2846,196690.19
2847,206502.14
2848,205133.06
2849,215190.4
2850,287880.1
2851,233099.45
2852,244380.75
2853,240462.84
2854,137114.45
2855,207011.48
2856,196816.66
2857,186393.22
2858,204674.88
2859,130763.03
2860,132510.72
2861,138337.44
2862,206750.73
2863,120340.69
2864,276837.12
2865,142812.55
2866,131920.84
2867,108707.016
2868,96334.42
2869,103973.77
2870,126406.3
2871,81813.305
2872,41778.46
2873,110448.56
2874,140292.61
2875,120677.76
2876,159085.62
2877,145438.81
2878,157917.03
2879,145025.94
2880,97916.18
2881,146566.34
2882,156974.89
2883,187902.02
2884,189305.73
2885,169962.2
2886,237959.27
2887,90769.055
2888,139923.97
2889,55981.65
2890,88823.44
2891,152032.6
2892,47480.664
2893,105043.42
2894,57592.375
2895,325141.62
2896,259278.39
2897,221673.34
2898,144253.53
2899,207978.78
2900,165002.45
2901,205784.88
2902,206706.03
2903,349283.22
2904,337009.84
2905,92006.69
2906,209109.05
2907,115457.945
2908,142663.9
2909,148168.42
2910,82262.06
2911,87611.21
2912,161411.27
2913,85220.39
2914,83738.93
2915,94607.95
2916,82418.3
2917,184417.8
2918,141084.88
2919,236738.95
